0.0 7.14632564612 4.89266437435 2.35719289138 1.94999516943 5.47732086882 2.111354958 3.26437992536 2.71143087965 1.005780031 1.36216107038 3.63716726527 3.02408353851 4.22422351626 5.37779175707 
7.14632564612 0.0 2.26750198824 5.10672764019 8.20514155899 10.3942151481 8.81389819031 6.57001228052 9.62504106581 6.16053383687 6.57852933993 3.61065827537 9.20557315306 11.088083739 7.68322421606 
4.89266437435 2.26750198824 0.0 3.00175268782 5.96121324353 8.63219050022 6.6441882774 4.54516341 7.36005839823 3.9193780206 4.32483593435 1.53380867928 6.98786162736 8.91747942599 6.03167480885 
2.35719289138 5.10672764019 3.00175268782 0.0 4.06836259414 5.77921062191 3.71360442061 4.07628975407 5.06683964637 1.40495588271 2.62270956828 1.50080727196 5.19498461647 5.9843374141 6.20452442304 
1.94999516943 8.20514155899 5.96121324353 4.06836259414 0.0 6.96110272725 3.24967121062 2.50434498381 1.5944358781 2.68008718692 1.64504108625 5.03879983119 1.12672847365 4.65146901376 4.1503636567 
5.47732086882 10.3942151481 8.63219050022 5.77921062191 6.96110272725 0.0 3.72391733199 8.73832626479 6.43472361795 5.73048206072 6.8243240588 7.1098417971 7.63396168815 3.76753403718 10.8473746211 
2.111354958 8.81389819031 6.6441882774 3.71360442061 3.24967121062 3.72391733199 0.0 5.26556843392 2.83458274861 2.82904070975 3.43482741331 5.20331089775 3.92688614603 2.27538409787 7.2634447765 
3.26437992536 6.57001228052 4.54516341 4.07628975407 2.50434498381 8.73832626479 5.26556843392 0.0 4.07473783673 3.19525216742 1.91613249037 4.26494223076 3.05673316228 7.04338666192 2.18550735042 
2.71143087965 9.62504106581 7.36005839823 5.06683964637 1.5944358781 6.43472361795 2.83458274861 4.07473783673 0.0 3.68356151143 3.07057428098 6.26843413969 1.393483799 3.44840841335 5.48861320657 
1.005780031 6.16053383687 3.9193780206 1.40495588271 2.68008718692 5.73048206072 2.82904070975 3.19525216742 3.68356151143 0.0 1.40380524754 2.63161959658 3.80421945492 5.06278307359 5.3804904726 
1.36216107038 6.57852933993 4.32483593435 2.62270956829 1.64504108625 6.8243240588 3.43482741331 1.91613249037 3.07057428098 1.40380524754 0.0 3.41645577267 2.72498653936 5.40958716098 4.06858260935 
3.63716726527 3.61065827537 1.53380867928 1.50080727196 5.03879983119 7.1098417971 5.20331089775 4.26494223076 6.26843413969 2.63161959658 3.41645577267 0.0 6.13951645196 7.4774442398 6.15505894547 
3.02408353851 9.20557315306 6.98786162736 5.19498461647 1.12672847365 7.63396168815 3.92688614603 3.05673316228 1.393483799 3.80421945492 2.72498653936 6.13951645196 0.0 4.8374563749 4.16318516388 
4.22422351626 11.088083739 8.91747942599 5.9843374141 4.65146901376 3.76753403718 2.27538409787 7.04338666192 3.44840841335 5.06278307359 5.40958716098 7.4774442398 4.8374563749 0.0 8.79526479047 
5.37779175707 7.68322421606 6.03167480885 6.20452442304 4.1503636567 10.8473746211 7.2634447765 2.18550735042 5.48861320657 5.3804904726 4.06858260935 6.15505894547 4.16318516388 8.79526479047 0.0 
